Date,Realized_PnL,Vine_VaR,Vine_ES,Vine_Std,Vine_Hit,Indep_VaR,Indep_ES,Indep_Std,Indep_Hit,n_I,n_constituents
2025-07-03 12:00:00,-137.6569878771453,-189.52775279129105,-254.30190547017108,506.41294372945464,0,-543.2214032800393,-1076.9042286157544,604.1353550579574,0,448.99085772745053,7
2025-07-07 12:00:00,-332.7515044120331,-675.2678570255367,-730.5679171395101,512.0679521030689,0,-1014.6663704095506,-1522.1676292530003,643.1862450917939,0,449.8474542080701,7
2025-07-08 12:00:00,-6.9630384149577225,-162.73941222442244,-200.74501894176106,439.9778025421621,0,-403.7369621830016,-751.2510965999965,466.3132043035634,0,445.7882182286639,7
2025-07-09 12:00:00,88.03623521045205,-184.72956974466524,-245.3199410246725,467.02036213324743,0,-513.7522726992606,-1008.131230835116,579.3508820784127,0,445.40401180324784,7
2025-07-10 12:00:00,64.83286216783756,-201.74650667171127,-278.9043516604161,435.2793739158389,0,-543.4542347636828,-1030.527822169368,582.4776730622804,0,446.28491570167296,7
2025-07-11 12:00:00,122.97499307905697,-196.6652015459119,-267.79231672088594,655.2563793128973,0,-546.7632956889514,-984.5329292350098,569.7218536706907,0,447.9975245989444,7
2025-07-14 12:00:00,-440.47018134798196,-550.5807053190213,-627.0481344616082,493.26259704977156,0,-873.9528106825024,-1307.254147493974,592.997943652225,0,452.7113301550098,7
2025-07-15 12:00:00,102.22185495016879,-192.03602762042837,-272.807860655771,479.78446285629633,0,-529.6182733082151,-994.5980184122445,573.4471834431909,0,452.0081795740383,7
2025-07-16 12:00:00,-163.2943193221367,-187.8495515626522,-255.30830460534995,436.9685512716661,0,-511.8929056908647,-1008.6716873482721,544.3323441150804,0,454.21571065314015,7
2025-07-17 12:00:00,-195.36889326340562,-176.557334366838,-240.25376423308504,448.11122826133385,1,-466.9784666060829,-882.1934940957884,535.8427124356394,0,456.1318941065528,7
2025-07-18 12:00:00,-25.84881035145151,-235.01415725477372,-339.01793021501504,451.78040431593706,0,-600.2607633668548,-1146.7705760511292,581.0529881146455,0,455.45072369049774,7
2025-07-21 12:00:00,-510.6084345493673,-554.0972472522869,-653.6119798212395,457.51539358977624,0,-897.985850338401,-1445.5759201279934,574.0111364790231,0,455.75783733782634,7
2025-07-22 12:00:00,-118.82352210480748,-189.1479781397139,-264.0443134358308,390.47972339753295,0,-472.62375971469055,-898.8456484982515,536.4318795177068,0,455.3069010489728,7
2025-07-23 12:00:00,-109.80311194887886,-183.5706104546899,-239.90835311317053,402.36227313429595,0,-476.1826023985628,-896.7737128593717,476.1210650199097,0,456.1550996803715,7
2025-07-24 12:00:00,665.0018221745152,-237.29702299792058,-328.77965653906085,388.950593505539,0,-647.0386106238756,-1196.1148339107424,601.1592441061158,0,455.56283427834035,7
