Date,Realized_PnL,Vine_VaR,Vine_ES,Vine_Std,Vine_Hit,Indep_VaR,Indep_ES,Indep_Std,Indep_Hit,n_I,n_constituents
2025-01-02 12:00:00,175.52025915417468,-848.8684506716293,-1211.6217767222565,459.6832851128413,0,-1504.3370273120993,-2695.2560836575376,886.6509761573905,0,485.1701524246836,7
2025-01-03 12:00:00,81.69089696560559,-649.7182262072104,-998.047086372128,435.54115224961805,0,-1365.8361986192904,-2444.651837672425,871.6218698244063,0,477.2225431209403,7
2025-01-06 12:00:00,-225.15341007378166,-943.4620167915897,-1270.698498566981,475.69834105172146,0,-1677.5273654573461,-2767.8239922841954,883.0746317826762,0,478.46685084910945,7
2025-01-07 12:00:00,-354.44795020362415,-553.8549343237396,-858.7153774775423,466.25563677642333,0,-1198.6715825098497,-2160.080422623369,815.0441018511298,0,481.7992098417447,7
2025-01-08 12:00:00,-153.2418639476536,-387.50235378505823,-552.0571037600632,464.1098874415857,0,-915.5885066150857,-1694.0026533668395,691.9594065646546,0,478.3570780439093,7
2025-01-10 12:00:00,-527.0032025885073,-722.8629768246893,-991.2103554051647,411.89520004769463,0,-1468.143264965237,-2497.352158495767,843.6671076368965,0,479.48668163544386,7
2025-01-13 12:00:00,-463.0565848992474,-806.5142588910927,-1042.4764740943253,437.86694763988055,0,-1475.6157202479756,-2470.399049326933,805.4171236799937,0,477.8361028936225,7
2025-01-14 12:00:00,155.83686482568234,-596.407421071712,-929.9158557421462,470.6108355069568,0,-1475.0552006516452,-2569.3100425647585,926.3650721107622,0,476.0519341609035,7
2025-01-15 12:00:00,-254.6898535273629,-651.5469691837005,-1007.8235313150501,420.7373526423578,0,-1584.6889989333117,-2799.005946245237,966.4998879807937,0,478.8095572538326,7
2025-01-16 12:00:00,-66.9536560899966,-709.9238854106325,-1080.0148865658762,500.16762910093416,0,-1624.5382826043108,-2936.101125456603,1011.4712492300843,0,479.34389407820964,7
2025-01-17 12:00:00,124.26816873869406,-672.8569308452314,-1005.6202027099132,467.77417797882885,0,-1538.4049853600393,-2898.2133194153266,1045.9240124155206,0,475.0817890295649,7
2025-01-21 12:00:00,-221.5189653426519,-1204.8547455271832,-1500.3101377440444,457.6284849967206,0,-1998.576464628089,-3221.170261579356,926.0370138244613,0,477.2906786982382,7
2025-01-22 12:00:00,429.00050486091584,-470.2755742113273,-729.4583198320379,404.919507261653,0,-1159.9823575385901,-2128.3665576882568,818.614631589406,0,470.02273989704804,7
2025-01-23 12:00:00,-226.75812896056095,-425.3940839083815,-653.5856755238591,510.75258107438026,0,-1109.642140946833,-2053.0095697376405,807.9379386690223,0,473.8198447535321,7
2025-01-24 12:00:00,-186.78720320689098,-373.57101782941606,-572.270731060347,513.9325481578517,0,-1030.5678175966273,-1863.9360064628202,779.4393825110274,0,474.7081373175966,7
2025-01-27 12:00:00,926.9239706026452,-832.4206647759305,-1061.0791379145353,553.8929233522454,0,-1498.2638985995648,-2449.34956677684,856.558896106999,0,473.35344790966735,7
2025-01-28 12:00:00,867.7257364439137,-305.10702100840354,-427.0028937677782,478.5834000548933,0,-797.9017648885601,-1464.030527144499,642.6721756073593,0,471.3592351648121,7
2025-01-29 12:00:00,-193.03651026493898,-804.4183036965183,-1274.442358380587,512.2759558163608,0,-1726.3502134062696,-3207.514554724752,1088.3969212141087,0,476.3668002752865,7
2025-01-30 12:00:00,1212.1013469548107,-619.3235167107744,-947.7018473311207,500.4125152237841,0,-1438.8257892056424,-2633.579804841278,986.4632411500266,0,473.49615556258476,7
2025-01-31 12:00:00,12.028598406484655,-594.5995155667156,-880.4781689721045,513.5063700098967,0,-1447.720513273447,-2916.089940116517,1079.4531345939024,0,465.67355777558504,7
2025-02-03 12:00:00,234.47014471647117,-776.3831602211696,-1023.502639717868,639.4194537135166,0,-1764.8944135343734,-2866.319340072569,1023.1043954221874,0,467.18092807571145,7
2025-02-04 12:00:00,-55.454240641623194,-238.00964743635402,-339.5485350808589,552.6296328949486,0,-849.5460477279356,-1703.38082548523,794.3667304251546,0,458.73451500025345,7
2025-02-05 12:00:00,321.368515550999,-374.29016992985294,-601.5372961910069,618.189045119161,0,-1357.402383767702,-2775.759290151411,1143.4157199388171,0,459.56207524308934,7
2025-02-06 12:00:00,86.38645189911313,-300.79986813136566,-480.0621815286797,634.1585242636936,0,-1157.1892363148954,-2315.372840094213,1050.7466212708143,0,456.06463718353274,7
2025-02-07 12:00:00,66.51627926121066,-252.8411580874698,-413.32197265223857,640.309322349811,0,-1135.5245104743865,-2328.616584889493,1083.2085877794148,0,454.299480596145,7
2025-02-10 12:00:00,-368.3078818212122,-477.41825513289075,-592.2162789818718,782.6610077325277,0,-1236.7673250690414,-2224.13438273927,1006.1738163822914,0,451.8379032139612,7
2025-02-11 12:00:00,505.21089110432166,-183.64396203229722,-291.2912341304577,659.6823281233666,0,-918.7856235525308,-1888.4501812981925,930.6194485441158,0,450.7033772620996,7
2025-02-12 12:00:00,-105.18075122943478,-165.93803911085018,-244.54853852585254,612.1127182430804,0,-785.839752226974,-1625.544097889457,844.5915165479355,0,446.51907510909405,7
2025-02-13 12:00:00,131.14307400748515,-151.44285653529496,-237.18228602835617,689.9285932912358,0,-782.6433978628384,-1559.8225680586622,892.5498969218935,0,446.52602692820193,7
2025-02-14 12:00:00,-132.5362854803928,-170.44346516216046,-263.25752772586975,672.2276183155124,0,-864.1633080511466,-1824.5802079650864,897.7170947540167,0,447.61109549597154,7
2025-02-18 12:00:00,-403.8807240912664,-611.7708671420194,-697.2358800160906,759.5782805265951,0,-1264.2496416786032,-2158.987688324992,917.8561340049417,0,447.0782460201614,7
2025-02-19 12:00:00,-82.07310378696593,-139.8680293638421,-196.6941862585664,703.6146881734945,0,-631.3240554145959,-1317.971421643292,818.2015101812424,0,447.68850755823826,7
2025-02-20 12:00:00,-150.41787533700182,-147.6842950392462,-207.42570788554644,666.6695875626908,1,-659.1018687048667,-1334.0722799794526,774.2678130093009,0,448.32834705803526,7
2025-02-21 12:00:00,-32.343225748455524,-136.5425960617629,-185.46451072267612,751.1408885466166,0,-588.8665939169019,-1160.4455539807936,716.0826227916217,0,451.38635537104676,7
2025-02-24 12:00:00,-594.8362093058678,-423.6644213257073,-501.10222291800653,656.3286880366612,1,-995.7313536590539,-1759.7655882918687,777.611202005389,0,448.97956347582806,7
2025-02-25 12:00:00,47.09795475065887,-137.51628573588778,-181.45877353795294,515.9321614702061,0,-572.4831487137454,-1128.1130556065657,653.3024095554653,0,448.43257258404304,7
2025-02-26 12:00:00,320.58248400749983,-187.56042130524094,-272.0993408460909,417.53727676443987,0,-794.2784210647116,-1613.00298976806,739.9494158634935,0,445.30653117948225,7
2025-02-27 12:00:00,-235.9009380474367,-314.2951748313154,-494.2348624124901,468.4476280889133,0,-1205.941503173666,-2255.396581181209,907.2215653925443,0,442.2034806330256,7
2025-02-28 12:00:00,-151.6864880780783,-184.03812761216827,-274.25071841101675,441.49310020442886,0,-917.7868366614282,-1917.3461191214142,851.3027824250017,0,439.4026149740548,7
2025-03-03 12:00:00,-195.7028990563794,-491.92644332437993,-600.6417589861315,499.09349979073176,0,-1349.7282098720725,-2314.0426031867096,839.4127082569534,0,418.0604189771365,7
2025-03-04 12:00:00,-347.4813102427014,-414.5594785554226,-672.3651485115505,401.6943997044262,0,-1407.1034961746332,-2785.0229713193403,1012.8307649529656,0,469.8443623623517,7
2025-03-05 12:00:00,317.6160702289538,-201.96744394835022,-294.24031763748167,412.489832598575,0,-967.0919574575192,-1864.416325981296,811.3326709883501,0,437.0907678581188,7
2025-03-06 12:00:00,36.544812902503324,-433.13682128047947,-683.6026344903674,430.7963019659378,0,-1377.8066902289208,-2601.329873178836,987.9610734506524,0,438.08777949242506,7
2025-03-07 12:00:00,170.52782183406575,-380.0996001370294,-606.4935849680292,443.3249093705847,0,-1212.6948759625575,-2427.6257871184407,968.3582419177259,0,438.8255496672842,7
2025-03-10 12:00:00,364.92034226862654,-552.3192810698221,-745.5555116537267,386.63944754798905,0,-1393.4624356282914,-2398.8477409641705,867.9914194095686,0,437.89439098044255,7
2025-03-11 12:00:00,68.30882123799088,-400.40915810613376,-614.2501543810375,420.54894368424715,0,-1278.7507530371258,-2389.2205460476625,831.6571879043325,0,430.99343843689746,7
2025-03-12 12:00:00,553.8577622567293,-374.7301166223413,-614.1672122400973,379.4082473831861,0,-1254.4881667481714,-2506.8327100469487,931.634167293908,0,431.59615089046235,7
2025-03-13 12:00:00,-158.212930493335,-445.6775569782949,-701.2018312020418,533.2334424585787,0,-1385.377298088593,-2706.256599551032,1002.8175774012938,0,434.5713321688034,7
2025-03-14 12:00:00,125.4846714215395,-307.8502790274382,-481.3125637717579,417.6834052399099,0,-1166.3785671785688,-2297.0407248394044,903.0210023801162,0,433.7762182432457,7
2025-03-17 12:00:00,-169.6563136463175,-651.831330530596,-917.957975985764,488.0879307073186,0,-1731.5636332616884,-3217.9365297982968,1159.9156538020172,0,435.70290938501626,7
2025-03-18 12:00:00,-86.9683798120025,-329.1113725957174,-540.2005700622697,459.58116433772,0,-1239.0139799610427,-2566.491787479859,982.7665324736445,0,429.6954270826979,7
2025-03-19 12:00:00,-23.129815181124446,-270.1220493306969,-429.8405261263305,450.9965518328277,0,-1090.810392703861,-2105.554131790859,900.0438583991256,0,429.64866308566116,7
2025-03-20 12:00:00,-81.45503914932898,-306.63898240678157,-504.5773086605845,417.9606492391832,0,-1248.1334466337942,-2420.0981228076676,942.4261428988988,0,430.6724705860452,7
2025-03-21 12:00:00,-55.8219209724502,-280.63362265097345,-452.9678393377266,448.2671001443144,0,-1171.014638057911,-2279.5154125703184,949.490900278955,0,429.6093499470422,7
2025-03-24 12:00:00,441.03307654180355,-394.5691059254708,-521.4633272722199,568.044337921112,0,-1249.8808756109825,-2335.590001797383,894.526419876928,0,432.8904893513088,7
2025-03-25 12:00:00,111.80002717862665,-326.5837775392109,-521.7079784061112,455.8075819329575,0,-1294.4935843833955,-2627.499529826498,1005.9236749447051,0,437.9728267524132,7
2025-03-26 12:00:00,-63.31320560675191,-271.2456517271011,-436.1415529429725,659.4652199786564,0,-1210.512942215412,-2291.349319724371,940.2537718105314,0,440.3228632525483,7
2025-03-27 12:00:00,49.889355709486445,-213.3236881462558,-330.372095162579,509.84816607688566,0,-1010.6945691920313,-2000.2655881053847,843.7270916932711,0,439.6146949839438,7
2025-03-28 12:00:00,-173.47813750646273,-266.7038135094581,-429.58384886944174,446.64487522694634,0,-1120.1822507243553,-2323.564138338156,930.4494537788153,0,442.4976592599591,7
2025-03-31 12:00:00,-209.32356054389376,-468.832443760917,-605.6687181997584,454.95081548571324,0,-1277.5841518328573,-2320.47462422284,850.3197337501691,0,438.78736339700976,7
2025-04-01 12:00:00,503.0272189919504,-540.3410751557572,-841.3167371645766,405.7028155045193,0,-1477.718107705525,-2743.7288288875866,944.4048200893785,0,449.8613339609188,7
2025-04-02 12:00:00,-86.22052398634403,-692.4420163551449,-1112.330514836369,481.56275964216707,0,-1727.4624257731034,-3305.7559839089895,1157.8620737504186,0,456.11187273469875,7
2025-04-03 12:00:00,-10.518243031869766,-475.89416191024384,-707.3574254235537,441.19385839164767,0,-1350.3129527996125,-2607.648904786178,942.3581125921327,0,441.41307779722706,7
2025-04-04 12:00:00,-1403.36702618702,-309.93120496273684,-456.907315834195,372.0470923407332,1,-983.0133815761204,-1828.7557387124405,745.0106949946534,1,438.3666268477068,7
2025-04-07 12:00:00,-5.371824416562774,-778.6360741021588,-1010.3806199460412,330.34007664024466,0,-1666.2368667902824,-2833.4814619284866,900.2253829772637,0,439.4661223946909,7
2025-04-08 12:00:00,44.94812580975017,-854.2847262499758,-1343.3416499170626,424.7204645981449,0,-1922.4607752405823,-3321.6114461082484,1046.3192394039122,0,434.8530169839282,7
2025-04-09 12:00:00,-808.0211880834785,-1168.6066120072394,-1762.5230562814215,614.9418305828423,0,-2457.111015828866,-4771.714565122809,1479.0651959808733,0,436.57494560817867,7
2025-04-10 12:00:00,-496.3115080620554,-663.3642399063675,-1003.0364610769399,399.2048188136918,0,-1680.847143886672,-2924.137385034013,1044.9769543600594,0,439.7475189739393,7
2025-04-11 12:00:00,378.9807506707841,-1264.5232229520202,-1965.8052314756872,572.2646628966288,0,-2569.6459246434724,-4756.474963141687,1568.068948876552,0,438.1254092505932,7
2025-04-14 12:00:00,-318.79897510036375,-1351.5754459455018,-1953.1314290892265,542.5108488597907,0,-2532.6132473968587,-4622.444871884858,1446.7450281005968,0,442.8570887473399,7
2025-04-15 12:00:00,-47.70215322201669,-966.8508364716564,-1525.335552522893,522.1852581584183,0,-2149.492433876009,-4062.044295247783,1312.00270987274,0,441.8328930962092,7
2025-04-16 12:00:00,-6.5554352645127025,-953.870696441555,-1530.3459161185801,535.0894604804608,0,-2162.737464522264,-4084.9587601423536,1373.8425402380485,0,440.75518360735146,7
2025-04-17 12:00:00,-119.26391797055638,-681.1703349323927,-1033.4323728821278,423.28662575330395,0,-1726.8567554272872,-3251.7309096613426,1160.5955947483553,0,437.07122201461806,7
2025-04-21 12:00:00,-476.22711907819297,-1087.9293723511084,-1521.4197291797814,501.4137971587201,0,-2283.2961456755256,-4152.019107039198,1299.447430789701,0,434.1466411081901,7
2025-04-22 12:00:00,146.8116196094261,-572.7800751696824,-892.4973073496725,396.6740925021598,0,-1628.9795980121344,-3136.3418994563513,1087.038504621145,0,430.5186727054739,7
2025-04-23 12:00:00,276.27146910230664,-956.7032065554781,-1527.943012470661,508.519549679985,0,-2344.1662248373386,-4298.639893156225,1389.518799933878,0,433.02491438819305,7
2025-04-24 12:00:00,-109.4292625094568,-739.1460090206699,-1130.4527148288103,483.39850800786786,0,-1956.5727630447905,-3856.0375908309343,1311.3961902140334,0,436.72164534838714,7
