Date,Realized_PnL,Vine_VaR,Vine_ES,Vine_Std,Vine_Hit,Indep_VaR,Indep_ES,Indep_Std,Indep_Hit,n_I,n_constituents
2025-01-02 12:00:00,175.52025915417468,-871.609652504767,-1291.5836763702919,443.22766271143956,0,-1504.3370273120993,-2695.2560836575376,886.6509761573905,0,485.1701524246836,7
2025-01-03 12:00:00,81.69089696560559,-717.849105090171,-1168.2561029513615,463.83144461808035,0,-1365.8361986192904,-2444.651837672425,871.6218698244063,0,477.2225431209403,7
2025-01-06 12:00:00,-225.15341007378166,-1046.6065397591171,-1451.964221762449,503.5136932562052,0,-1677.5273654573461,-2767.8239922841954,883.0746317826762,0,478.46685084910945,7
2025-01-07 12:00:00,-354.44795020362415,-574.158830973742,-904.1855137191794,497.61985913277005,0,-1198.6715825098497,-2160.080422623369,815.0441018511298,0,481.7992098417447,7
2025-01-08 12:00:00,-153.2418639476536,-405.23389154946943,-627.7059032984073,456.3164766247261,0,-915.5885066150857,-1694.0026533668395,691.9594065646546,0,478.3570780439093,7
2025-01-10 12:00:00,-527.0032025885073,-747.7590703818732,-1078.4179269657557,487.13668641602067,0,-1468.143264965237,-2497.352158495767,843.6671076368965,0,479.48668163544386,7
2025-01-13 12:00:00,-463.0565848992474,-841.3797916350544,-1113.318051016441,455.74722193353585,0,-1475.6157202479756,-2470.399049326933,805.4171236799937,0,477.8361028936225,7
2025-01-14 12:00:00,155.83686482568234,-662.2289331161028,-1047.6052633363274,491.91040343659546,0,-1475.0552006516452,-2569.3100425647585,926.3650721107622,0,476.0519341609035,7
2025-01-15 12:00:00,-254.6898535273629,-716.1191057310592,-1131.8511023066305,446.5733918487351,0,-1584.6889989333117,-2799.005946245237,966.4998879807937,0,478.8095572538326,7
2025-01-16 12:00:00,-66.9536560899966,-757.5264600196492,-1154.4227758826758,488.24328211092575,0,-1624.5382826043108,-2936.101125456603,1011.4712492300843,0,479.34389407820964,7
2025-01-17 12:00:00,124.26816873869406,-686.5698604528429,-1034.224542415714,433.9184345422455,0,-1538.4049853600393,-2898.2133194153266,1045.9240124155206,0,475.0817890295649,7
2025-01-21 12:00:00,-221.5189653426519,-1212.743337269192,-1519.6125857167906,474.1694338643321,0,-1998.576464628089,-3221.170261579356,926.0370138244613,0,477.2906786982382,7
2025-01-22 12:00:00,429.00050486091584,-485.2557954104967,-736.3422309037547,635.7168167862964,0,-1159.9823575385901,-2128.3665576882568,818.614631589406,0,470.02273989704804,7
2025-01-23 12:00:00,-226.75812896056095,-436.01762320733707,-676.2662816234325,463.56540030038974,0,-1109.642140946833,-2053.0095697376405,807.9379386690223,0,473.8198447535321,7
2025-01-24 12:00:00,-186.78720320689098,-381.78475059650646,-570.8777289906366,476.3554642164791,0,-1030.5678175966273,-1863.9360064628202,779.4393825110274,0,474.7081373175966,7
2025-01-27 12:00:00,926.9239706026452,-794.1922230713825,-1009.7284365562198,455.0060217436808,0,-1498.2638985995648,-2449.34956677684,856.558896106999,0,473.35344790966735,7
2025-01-28 12:00:00,867.7257364439137,-332.76991761312854,-480.02808375413747,486.9089923981288,0,-797.9017648885601,-1464.030527144499,642.6721756073593,0,471.3592351648121,7
2025-01-29 12:00:00,-193.03651026493898,-897.8470009430717,-1500.1347053161562,587.968369694655,0,-1726.3502134062696,-3207.514554724752,1088.3969212141087,0,476.3668002752865,7
2025-01-30 12:00:00,1212.1013469548107,-731.7629029867304,-1134.6536401400213,496.35306438593886,0,-1438.8257892056424,-2633.579804841278,986.4632411500266,0,473.49615556258476,7
2025-01-31 12:00:00,12.028598406484655,-718.1276462721469,-1167.06585462265,507.6867118863725,0,-1447.720513273447,-2916.089940116517,1079.4531345939024,0,465.67355777558504,7
2025-02-03 12:00:00,234.47014471647117,-897.2644726791514,-1272.3156992832437,575.3117050254501,0,-1764.8944135343734,-2866.319340072569,1023.1043954221874,0,467.18092807571145,7
2025-02-04 12:00:00,-55.454240641623194,-308.5872341852328,-492.62090774612363,528.642477574074,0,-849.5460477279356,-1703.38082548523,794.3667304251546,0,458.73451500025345,7
2025-02-05 12:00:00,321.368515550999,-485.8943215324823,-878.9201455906306,613.0821915910551,0,-1357.402383767702,-2775.759290151411,1143.4157199388171,0,459.56207524308934,7
2025-02-06 12:00:00,86.38645189911313,-362.27026927766946,-631.5450553325913,575.2211836907283,0,-1157.1892363148954,-2315.372840094213,1050.7466212708143,0,456.06463718353274,7
2025-02-07 12:00:00,66.51627926121066,-314.2563723729414,-563.6806658859649,640.6259484920678,0,-1135.5245104743865,-2328.616584889493,1083.2085877794148,0,454.299480596145,7
2025-02-10 12:00:00,-368.3078818212122,-520.4875300040957,-739.201231576128,624.7323173069254,0,-1236.7673250690414,-2224.13438273927,1006.1738163822914,0,451.8379032139612,7
2025-02-11 12:00:00,505.21089110432166,-228.73596330215167,-410.43622157167965,632.8540149762573,0,-918.7856235525308,-1888.4501812981925,930.6194485441158,0,450.7033772620996,7
2025-02-12 12:00:00,-105.18075122943478,-198.18299266680367,-342.9012572402203,741.9314008908979,0,-785.839752226974,-1625.544097889457,844.5915165479355,0,446.51907510909405,7
2025-02-13 12:00:00,131.14307400748515,-172.79809851587805,-301.91039185745893,608.1987033833833,0,-782.6433978628384,-1559.8225680586622,892.5498969218935,0,446.52602692820193,7
2025-02-14 12:00:00,-132.5362854803928,-187.1114186898271,-325.3389620128263,628.9301189700162,0,-864.1633080511466,-1824.5802079650864,897.7170947540167,0,447.61109549597154,7
2025-02-18 12:00:00,-403.8807240912664,-626.2884465980021,-742.1454293837032,773.1477434626214,0,-1264.2496416786032,-2158.987688324992,917.8561340049417,0,447.0782460201614,7
2025-02-19 12:00:00,-82.07310378696593,-146.02139473354777,-212.0630491885966,686.0560906816111,0,-631.3240554145959,-1317.971421643292,818.2015101812424,0,447.68850755823826,7
2025-02-20 12:00:00,-150.41787533700182,-152.07589990459704,-217.70691694735876,829.4939279070533,0,-659.1018687048667,-1334.0722799794526,774.2678130093009,0,448.32834705803526,7
2025-02-21 12:00:00,-32.343225748455524,-145.52817407857168,-213.84495530560886,743.2951373993384,0,-588.8665939169019,-1160.4455539807936,716.0826227916217,0,451.38635537104676,7
2025-02-24 12:00:00,-594.8362093058678,-437.8323942253129,-534.5938557842793,505.677858893143,1,-995.7313536590539,-1759.7655882918687,777.611202005389,0,448.97956347582806,7
2025-02-25 12:00:00,47.09795475065887,-150.98256881570046,-229.17756870842592,549.2236663652676,0,-572.4831487137454,-1128.1130556065657,653.3024095554653,0,448.43257258404304,7
2025-02-26 12:00:00,320.58248400749983,-248.66299555847613,-412.48495249844365,420.27501758956424,0,-794.2784210647116,-1613.00298976806,739.9494158634935,0,445.30653117948225,7
2025-02-27 12:00:00,-235.9009380474367,-419.6342143436768,-716.9794667407684,442.83848568239034,0,-1205.941503173666,-2255.396581181209,907.2215653925443,0,442.2034806330256,7
2025-02-28 12:00:00,-151.6864880780783,-244.02354758327826,-408.82514879536944,458.31484159127785,0,-917.7868366614282,-1917.3461191214142,851.3027824250017,0,439.4026149740548,7
2025-03-03 12:00:00,-195.7028990563794,-573.2618008969984,-753.0478792739179,521.097809078109,0,-1349.7282098720725,-2314.0426031867096,839.4127082569534,0,418.0604189771365,7
2025-03-04 12:00:00,-347.4813102427014,-583.0841582732984,-969.7219724531216,463.8532441935274,0,-1407.1034961746332,-2785.0229713193403,1012.8307649529656,0,469.8443623623517,7
2025-03-05 12:00:00,317.6160702289538,-273.211130964583,-463.6211950319876,442.9189313640156,0,-967.0919574575192,-1864.416325981296,811.3326709883501,0,437.0907678581188,7
2025-03-06 12:00:00,36.544812902503324,-575.4210227925204,-957.8423699327224,522.5640885261307,0,-1377.8066902289208,-2601.329873178836,987.9610734506524,0,438.08777949242506,7
2025-03-07 12:00:00,170.52782183406575,-505.03636483869843,-873.6710322101561,456.1636446082175,0,-1212.6948759625575,-2427.6257871184407,968.3582419177259,0,438.8255496672842,7
2025-03-10 12:00:00,364.92034226862654,-675.878434188064,-1031.1981657604247,449.9484837262712,0,-1393.4624356282914,-2398.8477409641705,867.9914194095686,0,437.89439098044255,7
2025-03-11 12:00:00,68.30882123799088,-529.2548081205043,-879.8869847103097,404.16726234022707,0,-1278.7507530371258,-2389.2205460476625,831.6571879043325,0,430.99343843689746,7
2025-03-12 12:00:00,553.8577622567293,-555.8177008148864,-948.2509387720726,434.64278911878796,0,-1254.4881667481714,-2506.8327100469487,931.634167293908,0,431.59615089046235,7
2025-03-13 12:00:00,-158.212930493335,-618.4640632009224,-1063.8278972687358,457.7013660058191,0,-1385.377298088593,-2706.256599551032,1002.8175774012938,0,434.5713321688034,7
2025-03-14 12:00:00,125.4846714215395,-435.46598262045774,-778.4052349899223,444.9751517844971,0,-1166.3785671785688,-2297.0407248394044,903.0210023801162,0,433.7762182432457,7
2025-03-17 12:00:00,-169.6563136463175,-789.4856470556564,-1189.5610515010328,522.7690432216211,0,-1731.5636332616884,-3217.9365297982968,1159.9156538020172,0,435.70290938501626,7
2025-03-18 12:00:00,-86.9683798120025,-422.1288499429427,-739.3718411849255,460.44704652215506,0,-1239.0139799610427,-2566.491787479859,982.7665324736445,0,429.6954270826979,7
2025-03-19 12:00:00,-23.129815181124446,-334.0835660913163,-552.7725153570725,712.7176338837785,0,-1090.810392703861,-2105.554131790859,900.0438583991256,0,429.64866308566116,7
2025-03-20 12:00:00,-81.45503914932898,-386.18330513831756,-685.2160325100342,499.8330071363595,0,-1248.1334466337942,-2420.0981228076676,942.4261428988988,0,430.6724705860452,7
2025-03-21 12:00:00,-55.8219209724502,-325.4538767046157,-562.6743809231713,455.9792749362341,0,-1171.014638057911,-2279.5154125703184,949.490900278955,0,429.6093499470422,7
2025-03-24 12:00:00,441.03307654180355,-452.2988746781363,-611.3003616190133,481.0466049320661,0,-1249.8808756109825,-2335.590001797383,894.526419876928,0,432.8904893513088,7
2025-03-25 12:00:00,111.80002717862665,-372.99816942423564,-605.5798984341491,497.73331882484644,0,-1294.4935843833955,-2627.499529826498,1005.9236749447051,0,437.9728267524132,7
2025-03-26 12:00:00,-63.31320560675191,-302.8363740996563,-515.0006092911528,558.2697519462995,0,-1210.512942215412,-2291.349319724371,940.2537718105314,0,440.3228632525483,7
2025-03-27 12:00:00,49.889355709486445,-251.25619417092858,-412.7788930512178,473.9952696971903,0,-1010.6945691920313,-2000.2655881053847,843.7270916932711,0,439.6146949839438,7
2025-03-28 12:00:00,-173.47813750646273,-312.04520437150734,-512.7948392408163,460.6201764041557,0,-1120.1822507243553,-2323.564138338156,930.4494537788153,0,442.4976592599591,7
2025-03-31 12:00:00,-209.32356054389376,-528.9020708315165,-715.2863067356178,490.7849843425468,0,-1277.5841518328573,-2320.47462422284,850.3197337501691,0,438.78736339700976,7
2025-04-01 12:00:00,503.0272189919504,-614.0880968195166,-989.8900014775219,431.54051531842504,0,-1477.718107705525,-2743.7288288875866,944.4048200893785,0,449.8613339609188,7
2025-04-02 12:00:00,-86.22052398634403,-750.7570092259773,-1225.7959601938608,473.2618039328801,0,-1727.4624257731034,-3305.7559839089895,1157.8620737504186,0,456.11187273469875,7
2025-04-03 12:00:00,-10.518243031869766,-508.82986064225815,-792.0978071563677,470.2037211842014,0,-1350.3129527996125,-2607.648904786178,942.3581125921327,0,441.41307779722706,7
2025-04-04 12:00:00,-1403.36702618702,-361.74577247372815,-549.7545266718455,431.09934689185616,1,-983.0133815761204,-1828.7557387124405,745.0106949946534,1,438.3666268477068,7
2025-04-07 12:00:00,-5.371824416562774,-860.4641255577933,-1240.602797975091,401.2753228738814,0,-1666.2368667902824,-2833.4814619284866,900.2253829772637,0,439.4661223946909,7
2025-04-08 12:00:00,44.94812580975017,-953.7439607008797,-1613.398250694068,504.1002786665515,0,-1922.4607752405823,-3321.6114461082484,1046.3192394039122,0,434.8530169839282,7
2025-04-09 12:00:00,-808.0211880834785,-1282.3656629164748,-2159.1748398202717,682.7748946849337,0,-2457.111015828866,-4771.714565122809,1479.0651959808733,0,436.57494560817867,7
2025-04-10 12:00:00,-496.3115080620554,-715.4860958011802,-1215.2079232471106,422.5561278864041,0,-1680.847143886672,-2924.137385034013,1044.9769543600594,0,439.7475189739393,7
2025-04-11 12:00:00,378.9807506707841,-1318.0785005949087,-2139.0478677984197,805.7069856091879,0,-2569.6459246434724,-4756.474963141687,1568.068948876552,0,438.1254092505932,7
2025-04-14 12:00:00,-318.79897510036375,-1415.7128728491207,-2208.9479447961953,684.7941230043275,0,-2532.6132473968587,-4622.444871884858,1446.7450281005968,0,442.8570887473399,7
2025-04-15 12:00:00,-47.70215322201669,-1036.2161194263126,-1707.5706732540373,660.8431289652837,0,-2149.492433876009,-4062.044295247783,1312.00270987274,0,441.8328930962092,7
2025-04-16 12:00:00,-6.5554352645127025,-971.3391115405599,-1561.1332600802775,634.1708220369123,0,-2162.737464522264,-4084.9587601423536,1373.8425402380485,0,440.75518360735146,7
2025-04-17 12:00:00,-119.26391797055638,-714.1029349637541,-1136.4773887388315,470.9577943218026,0,-1726.8567554272872,-3251.7309096613426,1160.5955947483553,0,437.07122201461806,7
2025-04-21 12:00:00,-476.22711907819297,-1154.6409019039536,-1662.2601387871887,477.3642690887972,0,-2283.2961456755256,-4152.019107039198,1299.447430789701,0,434.1466411081901,7
2025-04-22 12:00:00,146.8116196094261,-617.7786252020862,-1046.086484352823,391.312089310152,0,-1628.9795980121344,-3136.3418994563513,1087.038504621145,0,430.5186727054739,7
2025-04-23 12:00:00,276.27146910230664,-948.6561315029842,-1537.6017978674909,514.8902966950104,0,-2344.1662248373386,-4298.639893156225,1389.518799933878,0,433.02491438819305,7
2025-04-24 12:00:00,-109.4292625094568,-728.0652650059607,-1163.5018255647462,497.57529087029985,0,-1956.5727630447905,-3856.0375908309343,1311.3961902140334,0,436.72164534838714,7
2025-04-25 12:00:00,905.6959417662016,-542.1291444323238,-899.0780978167148,875.0383367719829,0,-1836.948662591132,-3535.7806780087312,1269.4836756772045,0,436.04686413816484,7
2025-04-28 12:00:00,-360.81303232574913,-743.1367578610905,-1077.9079240101669,520.1704751289449,0,-1993.3743256269472,-3574.1800463034474,1201.1376258953699,0,443.389585410411,7
2025-04-29 12:00:00,-9.436686580457344,-339.8294892233795,-540.9943123464693,478.7106804098825,0,-1331.0037080995144,-2525.2711414616333,975.3582294178448,0,441.1755960016128,7
2025-04-30 12:00:00,-103.33065461613296,-321.5322318510235,-513.4500752681757,498.6031528064735,0,-1407.7341223442063,-2508.210940794607,994.2295660532016,0,442.3698496939187,7
2025-05-01 12:00:00,2205.262848206572,-243.8540472807318,-386.47943167450563,643.2021183525819,0,-1159.1616689958955,-2264.498142945005,920.5858128476532,0,440.0670806315431,7
2025-05-02 12:00:00,-2.691028048532777,-253.40309290849177,-434.18625639657205,571.3222940496449,0,-1261.791139283564,-2455.867855639352,999.3579950326493,0,448.9830268506459,7
2025-05-05 12:00:00,-80.13275686125398,-371.950552760896,-519.2997788429834,876.7517877901861,0,-1229.5129635323447,-2422.2113310552418,1036.1022970173365,0,445.77559434389093,7
2025-05-06 12:00:00,-191.22082183841835,-127.17589569517563,-212.55534959108624,700.3019993050854,1,-786.4424857309576,-1617.2615548096308,853.2620859302098,0,441.774604765071,7
2025-05-07 12:00:00,435.4706007579868,-112.95560936285382,-184.1604985144429,630.0072218951751,0,-765.6167282857024,-1602.4184183489233,861.0107083752628,0,443.998963665494,7
2025-05-08 12:00:00,127.02836497077327,-140.98831672010488,-259.7141100076936,573.3984436709442,0,-896.6111802338309,-1834.0303689394234,885.2985553401641,0,441.44190596288587,7
2025-05-09 12:00:00,87.18195777718182,-126.29448860327771,-218.01993707893953,581.7193326426166,0,-906.2840818221308,-1776.5848570884018,971.9711775839069,0,443.7966290667672,7
2025-05-12 12:00:00,276.3790911635234,-307.20066776543877,-382.1989379167653,680.6793761569123,0,-936.397441156047,-1718.8358435280918,856.8445601494645,0,445.7756784670887,7
2025-05-13 12:00:00,-242.2824929394854,-126.23619986858704,-220.4503880690142,663.4545267797622,1,-843.1334285413668,-1784.8478732790222,952.1787217701703,0,448.7202970985213,7
2025-05-14 12:00:00,844.1471221281697,-145.52600271894624,-256.18949275041456,772.3412788954213,0,-830.8204830143385,-1725.4937370950365,889.3104236684419,0,447.77334908505264,7
2025-05-15 12:00:00,-64.92413511846104,-158.49847852742047,-254.99891105767608,686.2921774607108,0,-783.296939044219,-1605.9861122816924,859.4411033045802,0,455.4023609712172,7
2025-05-16 12:00:00,50.019905377758654,-141.31376779228478,-227.04500941115245,679.2107093994232,0,-681.4282994190061,-1466.5856315841168,790.8290203450055,0,452.48374078672225,7
2025-05-19 12:00:00,-179.31118360232875,-416.1921187840268,-494.323881829184,713.3759436675823,0,-954.5625919584769,-1679.3217134890162,854.2408896810324,0,452.3575684205899,7
