Date,AAPL,AMZN,GLD,GOOGL,IWM,JPM,MSFT,NFLX,NVDA,QQQ,SPY,TLT,TSLA,V
2020-03-16,0.5298097919217802,0.7973920843952281,0.05748519477668329,0.5769061751595667,0.3159299749632722,0.2022474909018439,0.6402534854480797,0.9000319497095051,0.5030374788522851,0.6571201497890848,0.5437869775000359,0.8254405653776263,0.10481458897803413,0.41091645773487756
2020-03-17,0.3007579255639467,0.9482055443901203,0.9177116056741771,0.09246238869987183,0.3607066338532847,0.6336006639888743,0.43047729389564476,0.20137046973600473,0.18116442885063663,0.31564022807335357,0.33674335212945183,0.786642460668673,0.16263302817180159,0.22694943529382067
2020-03-18,0.1365713038383899,0.49157430847901107,0.025262449307803282,0.46830162212398463,0.13768332874182648,0.04652157172098012,0.2680842732252841,0.7219026339172196,0.06443126250268617,0.1520886846457161,0.1031288112366676,0.00183904969155656,0.019678673663847505,0.016409756483258917
2020-03-19,0.5397899098319169,0.9456053464690843,0.23282883840231375,0.6306959981235399,0.430464928114639,0.42452935507955813,0.7165522784102949,0.8202083383073606,0.5321870361719112,0.722713026034309,0.5738669223058319,0.1865144615650757,0.7487057288821193,0.7233154090044573
2020-03-20,0.5611057261821168,0.35997341840113234,0.6947022921525985,0.3088379343745584,0.7659079326461573,0.6436174824917791,0.3203483954435931,0.8273135778576326,0.9578325493061878,0.44542732818096703,0.28482654493258974,0.974925455748194,0.9351963562968777,0.5800987263376918
2020-03-23,0.0013978601677001165,0.129337137674218,0.9906476765686096,0.014381706057323328,0.03169920592684635,0.032540757129076205,0.010253709839760872,0.8267607817028468,0.03301303664541203,0.01786671446372659,0.01720928729055723,0.9481258734879524,0.14009788027629216,0.005058529114079406
2020-03-24,0.9767324561577588,0.9481302566466819,0.9992357918154828,0.9901193709650563,0.9762871700799556,0.9802490738398552,0.9852222763868428,0.6618431054004019,0.9985570847730535,0.9817691758663989,0.9705801782030847,0.41388494580361074,0.9861387014311794,0.9858307303521653
2020-03-25,0.8100543619972758,0.2811298922520022,0.10342215264738976,0.17523380510672765,0.6216265514158574,0.299356680618094,0.6210020027977743,0.16880742655586692,0.5550832854083712,0.5581942351762197,0.7062192466187776,0.8005024354440972,0.8243083420302529,0.7243493599240941
2020-03-26,0.5097087228321278,0.6198174971714969,0.7103733028174588,0.9297120462026746,0.9273751113786518,0.9655210395104141,0.8843762383464945,0.6059253617029339,0.6752070207486045,0.8101159830978631,0.8929980183275813,0.3484289879320505,0.4593673079993628,0.873529476130535
2020-03-27,0.3492554579895938,0.41443973605340767,0.4227934973472782,0.19015877243204918,0.1696800806778992,0.13201455482517194,0.29878090241316907,0.8642299219256736,0.2650376690569829,0.280362806634299,0.25499957233451803,0.7528322710137595,0.13638838943474704,0.1828238459623166
2020-03-30,0.587358179433532,0.8872243835300474,0.36094693797725197,0.7542795868383955,0.6686543032515194,0.6294774348129086,0.9331144869800752,0.8900658924046045,0.7822809746112678,0.7857802353733069,0.7566095876067312,0.7678617796987737,0.5953105714489504,0.6009173795257179
2020-03-31,0.7281498448491537,0.6038356646658185,0.2710729367543128,0.8214429255032006,0.6007982477355027,0.4944515057426927,0.6964452451805374,0.7697934647450109,0.658020372615493,0.6941053876880736,0.6423706013971849,0.2262451600946413,0.7905787024179286,0.715912419585685
2020-04-01,0.08844064288319765,0.09199032221821302,0.17996991433824205,0.05120663312436288,0.07004586495040148,0.04820990330501517,0.08142308189808599,0.08429645043623497,0.12670203054839926,0.0704587232624182,0.05883060832360974,0.8094870041364931,0.1375533431496172,0.05283548502777592
2020-04-02,0.35710952923187694,0.4397554610470463,0.7807652417749158,0.4583982082136648,0.5146614311515231,0.619103206676821,0.4615108343470807,0.43699925573021026,0.41217489996605833,0.47681051681721986,0.5865961835605945,0.4662224045093099,0.2321845117508433,0.5742811603187501
2020-04-03,0.4675433466891188,0.29600626610343245,0.6312888663867415,0.2714515852491159,0.1440411723503585,0.27852231038287223,0.47630411333301137,0.22614940511834894,0.22568012987963632,0.34460838375539515,0.36135656383122833,0.6315655311151487,0.5715982401012428,0.25183442888470287
2020-04-06,0.8850996955125936,0.9198576566552767,0.9467401191688901,0.9405466695528407,0.9385373487011249,0.8331160052036258,0.927456933051363,0.884156184608281,0.898883935880601,0.9354962742620166,0.9227621447890404,0.2776225644137755,0.7435566613396781,0.9316050313962083
2020-04-07,0.8990628914935164,0.8960207400641493,0.670957940170866,0.9054576737512775,0.8232278312886612,0.8737511824216049,0.8686092619839207,0.7192252168910553,0.6843311933928717,0.8849454590752875,0.8849573673315022,0.1292671478207512,0.8945162271015937,0.9055187517849834
2020-04-08,0.4382997744138963,0.6418269380507438,0.2996112255420184,0.6050072089343486,0.6163263337518936,0.45128913340581656,0.3940101711010931,0.27347418033163795,0.38532758509993764,0.45348894861464517,0.45135350752873016,0.6405812852090572,0.4396579983530494,0.5609609161771102
2020-04-09,0.5964288966659221,0.5481781011396889,0.9680195614027902,0.501155523357942,0.9301379031514744,0.9759887566431542,0.4354531492190299,0.29398575667122356,0.5044441614836102,0.6367369188103725,0.8521589360724047,0.5338589383196686,0.7593698202579648,0.5007551078226264
2020-04-13,0.5167609154114982,0.9866774927763063,0.9238724410020513,0.38618519287162706,0.2242950467064858,0.25000755082355514,0.2785693713083303,0.9912669901940683,0.42053788756690447,0.4051982001211218,0.20841692969129338,0.47135414729904485,0.9057655452062874,0.1391449186020068
2020-04-14,0.9644482775439729,0.9844784781102432,0.9191108277239738,0.9652097947281602,0.6500234318915303,0.10747869101106372,0.9706905217072438,0.9574682616731606,0.9447731939938355,0.9554826305390047,0.831338218721252,0.3844503647994899,0.990414978451726,0.8385843384804158
2020-04-15,0.41636882518960944,0.7912902978138816,0.08228167663993752,0.4070897329759479,0.11030487496156159,0.17120155656564068,0.5492115997330851,0.9575154909823589,0.30613469740293797,0.3679682791381875,0.22774508296715631,0.9354329032193587,0.3884918334007845,0.11207779350493284
2020-04-16,0.6746126044741116,0.993228008424867,0.6949917396918828,0.7707408154026438,0.4212674546942855,0.22714064325265743,0.8867779826433286,0.950784262720615,0.9326875168539049,0.8761359149287893,0.6851838334092685,0.7180068965624294,0.7713280552358498,0.21640309749909764
2020-04-17,0.18939197910643157,0.061098566178593126,0.03198505462506656,0.6632422963251672,0.8900583755626976,0.8925267890600614,0.5032861482134031,0.01361470954701398,0.20281605079463086,0.41894803770655287,0.7052859113900414,0.6333276622080879,0.5955996182353476,0.7401428494385711
2020-04-20,0.45908276797155784,0.8631195853843657,0.6903268979547597,0.4185391080741033,0.6301643438134473,0.606537441321735,0.6674723565716962,0.9525851984180936,0.5605835145792175,0.6667121368952629,0.636013612863068,0.20428467558618402,0.43022510566183014,0.5364853489042952
2020-04-21,0.04556080210730458,0.04636189104502404,0.0835850729898213,0.019915718629402016,0.08194770942724887,0.09765082468864006,0.00509358393100526,0.19856590255196813,0.035306379851695206,0.015598574106448153,0.034608735145452804,0.9331427985239285,0.06603895710893205,0.12466314036194359
2020-04-22,0.773514780636388,0.7279949085333839,0.9592787191112893,0.8853619785338447,0.7589596094669253,0.6304735430320753,0.8307269925920128,0.2193611273361743,0.8471636615057412,0.8076139846702454,0.7630015696535105,0.15560127029010598,0.5566862129066469,0.7964343633456622
2020-04-23,0.7879952226431024,0.748814917633261,0.8633409028246467,0.7865873093002282,0.7008930974628604,0.4943837380693036,0.6266629218848186,0.7418735488283001,0.7063396611065511,0.7318064683664294,0.7013997897126827,0.6513464749367806,0.7222542784165722,0.7306883698082951
2020-04-24,0.43024344824683164,0.4403976972267988,0.13004014402178926,0.17137776735079327,0.3711541793311433,0.24827555194953602,0.32918998966249957,0.1924744774345376,0.3442623244971568,0.3084060521255469,0.2958896107213677,0.5231782976085053,0.32568725448192526,0.19815990046318227
2020-04-27,0.6811102387315595,0.5539581055099865,0.40731574895642525,0.8133962548874817,0.9552451979077169,0.959392362359586,0.7754977021984458,0.5942648328744969,0.8722797632771975,0.8391592574026752,0.8779858598166176,0.2174065171970634,0.9609920227476313,0.8491232140073027
2020-04-28,0.405628087271399,0.048614958823792444,0.30879597615854687,0.13296604943704024,0.7420746783922606,0.5671167280824698,0.12212818125538565,0.03091346892344631,0.29896607101175887,0.21488906314983403,0.4753659975008426,0.6296236727783497,0.33315630676014985,0.6540487052406643
2020-04-29,0.8117523409971417,0.6894146998205426,0.4410881192445363,0.9942688527853519,0.9547512173792078,0.844333696270361,0.8313449235302813,0.5765885856223824,0.6303823549169006,0.8469881726657129,0.8440666329602344,0.576250272923712,0.6033114194056828,0.96402332500061
2020-04-30,0.6995694419474482,0.9190803022072239,0.21779813407177948,0.3617141399561111,0.1080143878127573,0.10570104905682773,0.7613111404806746,0.8746702283920728,0.3035681805446033,0.5339967017201395,0.25004079101873944,0.36687894151546036,0.8658365630743824,0.32854900330467784
2020-05-01,0.7004307236944977,0.015073130106258737,0.5299284725144688,0.5144451311450943,0.032217618692529836,0.14247429959308117,0.3295165943436597,0.25204965009252245,0.09455548815931808,0.09714318162844049,0.0981952574378532,0.2826296875997933,0.005305219433275055,0.3450455041645783
2020-05-04,0.3276034926538982,0.6772366426159361,0.783201256060092,0.2453869841357916,0.5292456925090548,0.32368542560869584,0.6452856338373234,0.9057380209430739,0.7813290848919617,0.5545188123947384,0.3836205183996847,0.38240903692070183,0.8099683827562524,0.30600300594207325
2020-05-05,0.899158778948497,0.6102703671473679,0.2948118624005371,0.9642376284341507,0.9006444487813285,0.8406697935530145,0.9058622752889475,0.5852911812056018,0.7659608082799623,0.8911011509656998,0.9002625334668038,0.18063249786888683,0.7988776208892675,0.9021705240661921
2020-05-06,0.747750952848252,0.4749233970716887,0.15417651060153542,0.4775802108239027,0.1946910150422408,0.09442446678795631,0.5963623404063276,0.6534231607393949,0.5593393750421864,0.5368981691299352,0.2748504847297821,0.05037138745751806,0.430173000943318,0.29739017337834706
2020-05-07,0.5728172635347389,0.6509530930966876,0.9035453539150227,0.48438956673392813,0.7409603386184707,0.8108446023284036,0.5424107432392847,0.548443049108471,0.638867537402452,0.6859883398520803,0.7303149683312006,0.8713255470797099,0.5486512750657802,0.9048411991251213
2020-05-08,0.7785419778123315,0.6907184005340934,0.6391817351545998,0.8460942025510507,0.8272313815209029,0.5262749855986166,0.5702394798827977,0.7356922693380255,0.7778917296102235,0.7460169992355903,0.6683633543047921,0.4318925206656374,0.8338398330594604,0.5340312681413396
2020-05-11,0.8501105214014536,0.6832072280287043,0.08152263593281248,0.5682391055253413,0.42013664064939493,0.10847349691148236,0.6026919911922328,0.5543132928321138,0.8297061334932084,0.6445134192291372,0.49479541559164664,0.1389903378519529,0.4495859778160956,0.30827546333586203
2020-05-12,0.8450499973155943,0.5032451390487074,0.744069670500152,0.5386739417399429,0.48688045373895766,0.30077183425115706,0.623652966194248,0.5081248452786236,0.5180051777847556,0.6057087091223033,0.5281342845695023,0.6949531607254695,0.6777613825122333,0.4217339348320092
2020-05-13,0.031206276599569226,0.16202799092374254,0.6010848783462532,0.022096429725881918,0.010104246821952458,0.03879184547098167,0.009220144305096375,0.17243369323383628,0.0939810902766592,0.014799360778058912,0.016580734695841332,0.9388969064923336,0.11581143193045175,0.08156303906774176
2020-05-14,0.1432120025899424,0.3945892708194121,0.9385843525427221,0.25680117097682476,0.31442630544980865,0.7019531501350453,0.16535199465250736,0.3485500266491421,0.39994901632190066,0.24465952199799906,0.31298080395135963,0.9008702273108251,0.40192600186566735,0.4174210672456249
2020-05-15,0.3757550866298572,0.5688868082580023,0.8225320853585089,0.7542379073065901,0.8439017615657644,0.5208696955696112,0.6609346465768986,0.7699779279058223,0.8164985242678691,0.7067300170700732,0.7418565487006484,0.21727003118492647,0.6335108583340162,0.8764325310697483
2020-05-18,0.9662840091477243,0.893705297919218,0.11618998200940203,0.8967484965930398,0.9735029355461928,0.9250144221069359,0.9755749369807396,0.9616265667711146,0.9926811836205988,0.9720058403005911,0.9778375844066209,0.03444105257485328,0.6844515027552998,0.9863997202613184
2020-05-19,0.7147191226039602,0.8609560657724606,0.6721939180957299,0.5576873321620575,0.5610037426006149,0.6660837332276976,0.5640577385480997,0.28846964095086325,0.7523362879247595,0.6261318329479608,0.5103794701082498,0.39895961516955364,0.4796036854933992,0.7336469914019983
2020-05-20,0.6261329292644489,0.6157199596344289,0.6493655258147754,0.7917786625168691,0.6941224466956666,0.6869703127068544,0.3427307891328021,0.3903301914183299,0.40924400526235716,0.7246011763749647,0.6510478934462768,0.6163221335394439,0.5417289408278365,0.5887794369051393
2020-05-21,0.2929611635847212,0.22147034508615185,0.050699381102058405,0.3489536436064641,0.401169418710132,0.22607431707055994,0.4615335977412678,0.024885152067203268,0.3495789394871189,0.22875964593124215,0.256493866977836,0.8505381622689717,0.3133000878133134,0.1576068084678791
2020-05-22,0.4928836879023726,0.3588814400145086,0.6804990493078524,0.43108895430175065,0.48754268147425334,0.3066196018532029,0.22406963087364776,0.5061298053161354,0.595901650269464,0.36783861041996285,0.3957547438739959,0.6150382613332583,0.6752029524686638,0.2751672745573584
2020-05-26,0.5954947209925284,0.31939555428970606,0.08392555003546893,0.9062486528866294,0.9390863612821984,0.9870525700030907,0.48718994042759245,0.038517590430222445,0.18277405750072082,0.6963061650495366,0.9056442449142442,0.09205685426114202,0.46030252593963816,0.8957726562125409
2020-05-27,0.158083844825724,0.08330105961617953,0.1605077661671271,0.12463044113454322,0.5800048682238756,0.9685400344586321,0.05836495788819449,0.0667839260985762,0.03234241496911547,0.08753923126493057,0.39206893926956327,0.5215639730388777,0.3305203581845759,0.14630536458246618
2020-05-28,0.9108099118638666,0.8594242754069008,0.9272385185056427,0.8514646554590594,0.8462723285323325,0.45398119850599744,0.8817405343892428,0.9510667705621575,0.9069697254054612,0.9383663956320996,0.900961052192678,0.21808283289082342,0.6612525782213903,0.9224849382860094
2020-05-29,0.24892034291989112,0.397384805344804,0.7790168872031661,0.3634274759897009,0.0456378352302751,0.16949441410594915,0.38923401975963795,0.23008870593307146,0.418724552985485,0.2672328045299883,0.15977455098240154,0.7541301311751107,0.45296507231477745,0.329161958640469
2020-06-01,0.6129925420512978,0.8645662549118142,0.5957439438700913,0.5964764256177024,0.8370631692976425,0.6875602140327832,0.5364402918760116,0.7426825168505078,0.6638372438273354,0.7819530805217797,0.7672967663563663,0.24303692092749102,0.9480987364827855,0.41736449112719437
2020-06-02,0.3704560141342727,0.3759751601911753,0.18336080412493191,0.3454086986041333,0.5089257638630588,0.454127170815904,0.41032735465828735,0.5159148609186864,0.36517608089375736,0.3811299302478245,0.5594517553083151,0.463433052251913,0.5225610584024469,0.6507252185974306
2020-06-03,0.8023292226211618,0.6528829860686131,0.027089375291028426,0.6737999868964771,0.9205095435790458,0.9759061839503583,0.7990797175103336,0.41393125146588583,0.5396024915474853,0.8364256109015504,0.9148042740611886,0.07993227724440755,0.5505976368226388,0.6011747268274413
